BATCH_ID,AMOUNT_TIP,TOTAL_EARNINGS
336403875,18.51,27.86
335862360,24.61,34.48
336594094,11.5,30.33
337094554,16.58,28.07
337073462,20.28,34.12
339942245,10.96,26.86
338234684,30.28,46.43
339333589,10,22.12
340574440,11.3,24.76
340603943,15.46,32.71
340576202,43.42,56.5
340446770,15.34,28.28
337586578,27.3,42.43
337685380,3.34,22.35
339924983,2,16.55
336216477,6.75,15.27
336156396,2,13.18
336680108,49.56,65.25
337376325,31.83,49.51
340387133,3.9,17.21
340618600,29.23,47.01
338407356,2.09,9.09
340706232,8.44,15.47
340334345,5,22.94
336377876,11.37,25.98
335989029,32.15,59.62
340653855,20.58,30.36
336000328,25.41,44.07
337384227,23.98,38.09
336634320,6.34,13.34
339508645,17.47,39.23
340728407,6.98,20.21
338318474,42.42,59.31
339445788,6.86,32.68
338277221,10.26,25.34
339567552,20,27.59
336743747,10,17.07
340214890,25.85,36.54
337786144,37.77,46.03
338654741,4,11
338515731,16.66,33.25
339763679,3.04,19.3
336095566,11.18,20.43
336529261,14.95,26.05
336814770,21.08,29.53
339665435,11.92,25.25
337637482,2,11.21
339492355,21.57,37.91
336455343,6.84,15.04
336516394,13.33,27.78
339716368,10.92,32.35
340669131,2.98,24.73
336767836,40.03,66.54
336173476,12.64,27.3
337078576,15,29.52
336613101,10.05,27.6
337193975,20,28.13
335849184,8.69,30.42
337359139,11.7,28.59
338070348,5,21.51
337711166,28.51,36.67
338016472,11.54,35.91
337625524,2,16.42
336735152,7.5,14.5
338537616,8.88,27.74
340447974,23.41,45.99
340749753,21.29,36.09
340739445,7.59,17.51
340501872,23.47,44.63
340777851,24.98,41.91
337054968,7.02,19.2
337824198,6.7,23.53
337142780,19.3,45.82
338647052,9.64,24.78
338486141,37.87,60.74
337698060,9.61,21.64
337385764,8.07,23.25
336059115,23.66,35.96
338123010,2,9
338382042,7,20.11
339395114,30.44,43.61
339743322,39.71,52.41
339304935,13.17,27.62
337374388,20.43,33.97
337695257,10,37.97
338243391,19.69,40.28
337983323,5.1,14.1
340312998,8.18,18.03
339456296,3.83,16.83
340646456,4.92,18.23
339333913,12.18,30.49
336750132,20.51,42.01
339546757,1.94,16.94
336322504,8.64,18.05
336880244,2.05,17.27
336172156,6.18,19.85
340239234,20,31.84
337731153,2.08,9.08
338055815,18.31,43.18
336184039,1.8,8.8
337839052,13.34,31.62
339996670,6.85,18.53
338563588,19.83,35.48
338587560,8.15,26.22
336880111,7.82,39.49
338467871,2,15
338491575,14.51,49.37
338230762,25,39.54
336098028,37.29,55.03
335767021,16.26,25.11
339991794,14.66,25.6
338922482,11.7,24.77
339998336,2,20.17
336764822,6.13,15.59
338667040,4.63,18.44
340444077,13.9,25.43
337905626,56.46,71.63
335844879,4.42,11.76
338433486,4.95,12.17
340694543,3.02,18.02
338068701,63.88,80.2
336935100,7,23.85
337065313,6.58,13.96
337316804,5.23,13.35
337392395,0,8.94
339976331,10.2,19.48
338920202,10.79,23.62
337677899,1,16.84
339642038,11.25,23.39
335893631,39.91,67.53
336641760,6.94,26.68
339760975,5,20
336749614,5,14.22
336354677,24.87,45.61
339709064,18.6,37.51
337858756,14.34,34.14
337796888,2.53,15.98
336650987,17.2,29.42
336919676,20.82,33.05
337791764,29.73,47.69
337994364,23.96,40.13
339254594,4.37,21.71
335865293,16.78,40.34
336791666,16.77,25.64
336607165,18.42,38.55
336705579,2,13.56
336398541,4.86,15.6
336761592,28.96,40.55
336572223,8.49,20.01
335863901,40.16,55.51
337062377,28,39.18
338627956,14.06,30.9
336641878,24.36,41.19
336990087,8.96,20.26
339937022,5,15.53
337746319,55.66,72.7
338425993,2.8,12.11
336192195,11.03,29.73
335863637,41.12,60.93
338842223,7,15.05
337145622,13.94,28.84
337400101,2.32,9.32
336130876,11.19,23.55
335877047,39.71,54.83
337605581,5.69,16.4
337680594,14.53,48.65
339891776,3.24,16.92
339721691,8.38,26.67
338688063,2.5,14.27
336204958,12.7,19.7
338054217,9.67,18.09
340649534,37.91,60.7
336001281,74.26,81.89
336642911,2,9
336110198,4.46,11.46
336790840,2.23,17.92
338073801,5.44,12.44
337397629,7.34,28.97
338280748,24.33,38.6
337367295,27.27,44.64
338505040,2.8,14.48
336070698,8.52,17.57
340295612,26.68,40.8
336148113,12,20.15
340503089,40.34,58.8
335987752,10.06,21.51
338335158,7.92,20.36
337952158,5.86,14.6
340759085,12.42,33.51
340075443,22.92,40.04
339786043,14.74,29.64
336433302,23.8,41.33
335990004,19.62,36.66
338002354,5.94,20.58
336163544,28.22,42.56
336209102,21.35,36.1
339278803,32.73,62.76
340376018,39.09,56.08
340601584,10.36,26.54
338429447,3,10
335975082,22.26,33.83
338244071,9.45,23.54
339342297,42.94,58.81
337805145,11.79,40.95
340588324,6.44,13.44
340581161,3.81,16.81
340488944,9.98,25.39
337939101,2,9.82
336754919,6.99,17.2
335776176,6.97,18.58
337115143,10.57,17.68
338556642,4.07,11.07
337064544,27.84,49.05
336191902,29.16,41.31
339951147,6.85,15.4
337726341,7.38,26.73
339169934,12,22.08
339924208,5.08,17.35
338264426,8.7,17.46
339298286,6.89,31.58
340289029,5.82,18.67
337989797,3.81,18.46
338343179,7.78,18.21
337041400,7.33,14.33
337485687,25.03,43.55
337835189,25.17,41.88
339910164,3.75,13.92
339934329,16.53,34.36
339308631,14.63,28.52
338854248,2.48,9.48
339310532,16.14,26.61
336814773,2.18,9.4
337283792,23.57,38.13
336692900,15,23.23
337369575,3.8,21.42
338007108,2.07,15.16
337191844,30.86,63.6
339362395,3.28,15.51
338099680,8.5,20.34
337358654,33.22,49.93
339045988,13.14,27.64
336971234,7.43,25.31
338123595,10,17
340296435,16.37,28.24
339329999,14.06,35.78
338456905,16.56,29.19
339711486,9.51,25.03
338006970,11.88,18.88
338434261,15,30.63
338534691,6.79,17.79
337825187,5.82,12.82
338831018,13.66,44.65
337638559,35.2,48.73
337920596,43.1,70.15
337142777,40.47,54.72
337826458,33.47,68.38
336115025,16.37,32.77
340567493,5.2,20.52
340755375,10,20.05
337691666,48.96,76.15
338573683,10.79,29.17
337147351,10.73,21.46
338899368,20.45,35.14
339365421,21.35,32.16
339761032,14.8,36.09
339942324,7.43,26.88
338073955,11.05,18.05
337876716,7.32,17.15
340410707,28.93,44.63
336483215,18.44,46.1
338502986,26.71,46.14
338036762,2,11.18
339683039,18.93,29.62
337684600,14.4,46.9
337716377,28.07,38.41
337753448,5.02,20.17
338701649,51.46,84.9
336514572,21.96,37.31
336079309,20.53,45.32
339120678,17.6,31
335926001,58.34,74.15
340447769,0,23.49
336175124,7.38,16.95
336692402,48.72,81.1
337347254,29.45,43.92
337210667,23.98,38.1
337040107,13.98,29.67
339498398,40.57,61.66
336726534,4,11.05
339890568,39.37,49
337211628,2.68,11.68
337637859,12.07,32.3
337676346,10,35.48
336598029,6.53,14.93
339004153,10.08,21.14
338530689,38.22,65.08
339320255,46.72,68.16
338479067,14.72,27.94
338453309,15.8,26.09
339982822,10.96,25.35
339469937,10,22.94
338501126,2.18,16.02
337862693,23.77,41.87
339676890,9.29,36.81
337098646,4,23.33
337052145,20,28.71
336813549,7,22.02
336486581,16.42,27.47
338293360,12.33,29.98
339430356,20,27
337384097,0,17.92
337150234,2,9
336615639,8.58,19.82
338102189,12.23,38.98
336164887,8.84,25.01
339099874,12.12,32.63
339700904,19.65,36.73
339518735,12.61,27.92
339974187,6,13
338124216,7.69,23.27
338051522,8.54,15.54
339559533,36.45,53.04
339875936,20.21,31.64
335887460,28.29,60.84
337943949,8.85,17.23
338894520,15.1,33.84
340577841,14.7,26.65
338036396,33.7,53.63
337813382,8.02,24.38
336079253,19.71,32.94
336813505,5.09,12.09
337819426,17.78,31.53
337072910,21.64,33.13
337102391,27.11,42.65
339998527,2,17
338810472,12.91,24.15
337184533,6.79,17.53
337809104,7.3,31.89
338534751,2.19,9.44
337797433,7,25.63
336676764,32.94,49.3
338911060,8.62,22.22
337872338,2.87,9.87
336973397,12.23,26.78
336383169,12.96,27.13
337646123,5.58,12.9
337059102,24.06,50.63
337597170,38.71,55.39
338083994,3.58,10.58
339782535,2,12
337548867,15.57,28.21
337742077,26.56,45.04
339696082,15.58,34.66
339658485,8,21
337364314,3.13,11.52
336613339,3.29,10.5
337396668,9.29,25.72
339328665,25.81,55.67
335878624,47.38,80.72
337036646,31.18,46.23
335959334,16.26,26.06
336149982,11.6,29.59
336659761,9.16,21.48
340242556,8,17.91
340648547,10,22.05
337759411,8.33,21.28
339602166,36.56,62.52
337944251,2.4,9.66
337914840,52.1,66.75
337660186,21.18,32.66
337151810,10,17
338880494,9.07,19.14
336621199,2,11
339341768,19.55,30.9
337807970,14.59,25.8
340680860,5.98,21.19
340397716,18,33.4
340766156,41.91,52.5
340367275,11.72,38.49
340372921,8.54,19.04
337939652,21.02,29.35
337773202,10.46,25.5
340691228,15.23,29.06
336747451,23.44,34.92
336072534,7.51,20.37
337403932,5.35,13.41
335834241,8.78,21.73
337073551,39.58,50.01
339470033,6,19.75
338558316,2,9
336043695,40,56.43
339994626,3.25,10.25
336354516,13.99,35.12
339404977,20.84,30.77
339732598,19.92,34.72
339835997,13.06,20.32
338662591,14.75,23.15
340334487,18.45,30.24
337861032,9.92,22.66
338304491,15,28.54
336201718,5.69,26.6
337104884,17.72,29.88
338551443,14.95,23.64
337681931,10,19.55
340367045,4.8,15.15
340463849,3.76,10.76
339846208,2.14,9.14
340366986,5.12,16.24
337105948,2,13.99
337320789,7.67,17.42
338746280,18.03,28.89
337384183,11.28,28.02
336985293,3.38,11.71
336806092,11.24,25.03
336650664,10.17,33.94
337159144,14.46,36.06
336404846,9.17,20.88
338697089,11.08,20.38
337352381,2,9
338086690,10.54,23.84
338704700,22.86,52.62
339149395,8.77,17.43
337974968,23.65,49.93
336548532,12.53,30.89
339943582,7,25.38
337805460,0,11.37
340328144,3.75,14.95
335988329,14.69,25.86
337094540,23.24,33.42
339313436,54.34,72.11
336485022,6.86,21.56
338396937,24.12,40.16
337207409,8.18,21.47
337724135,9.03,20.47
339921194,5,13.02
336802197,5,16.77
335931532,5,12
336567678,25.28,32.32
337781085,2.27,19.71
337107466,16.24,43.17
336980416,4.04,13.12
337363632,10.45,30.24
338416722,15.09,24.09
337848188,15,29.12
336452079,34.36,65.97
337229064,5,28.08
338883875,5,14.32
338301275,10,25.98
340660953,3.96,14
338752718,3.2,21.58
336769386,13.55,25.99
339416258,24.12,50.52
337048512,21.48,47.11
336306762,2,11.78
337168730,6.55,27.88
335829758,22.82,35.48
337588209,39,59.22
338797929,5,26.33
336937501,3.88,10.88
338361881,3.12,10.55
338864971,14.1,39.96
338042361,5.45,18.37
337057625,2.57,9.57
338308567,55.66,71.17
336608567,9.73,24.42
336206305,21.19,44.69
338560924,4.87,12.35
340770014,45.37,53.52
338788165,27.78,51.11
338335702,5,12.73
338609452,15.75,30.4
340492871,2.07,24.37
338044513,13,28.13
338671349,12.46,25.21
338522742,92,155.48
336759787,13.92,25.36
339735776,10.97,30.21
338867327,15,26.33
338047263,13.92,33.7
338667037,3.29,26.67
337912185,8.04,15.44
335942658,5.1,24.47
336682306,33.16,55.63
337094972,5.61,15.89
340307842,30.37,56.49
338737793,5.95,23.76
337839245,14.18,21.72
336007476,11,24.64
336900195,6.83,25.18
335709652,5,13.52
339774029,15.47,33.97
336881211,22.95,38.17
339170111,15.17,27.38
338876622,10,20.23
338101115,5,12.1
340759101,1,8
336163532,18.81,35.81
340432518,20.2,34.48
338646260,13.69,39.02
337378611,30.56,44.7
337929065,2.4,9.4
336188953,18.62,29.29
336180448,4.15,27.55
336006301,23.02,37.1
339380950,50,71.41
337979573,11.35,21.55
340369730,59.23,85.84
337351881,2,9
339360083,15.15,38.89
339045401,16.14,43.46
337939536,9.4,16.4
336659617,27.61,43.81
337630274,12.87,40.58
338680626,6.92,15.92
338112417,3.84,12.84
337183742,5,20.41
337150770,22.51,32.73
336679686,23.14,42.12
338884734,6.16,19.57
338450769,16.57,31.08
339865169,11.26,32.68
336814470,11.95,19.93
338454707,53.63,61.98
336811876,5,12
338330470,41.07,58.31
337040086,8.69,25.4
336003034,7.79,26.1
338091488,8.51,31.13
335975610,15.79,30.22
338018684,10.04,27.35
336754277,20,34.41
336509804,11.2,20.79
335802494,18.48,31.13
339868543,16.51,34.37
336195533,13.89,24.98
339455529,8,28.95
338908793,60.57,78.43
337583114,6.03,32.81
336071954,0,10.09
340576228,4.66,14.74
340388897,16.55,32.86
337675866,23.25,38.64
335958489,4.66,21.83
340489748,2.34,9.34
340579249,6.16,25.29
336645535,4.45,12.61
340450886,13.05,28.41
338512116,46.44,73.65
340610318,9.62,23.53
337066921,8.25,18.24
339941583,9.72,30.97
338824540,7.39,20.39
338558364,2,9.32
336976099,13,26.3
340565049,25.37,35.55
340366909,17.12,29
340142517,58.98,75.87
338636195,9.25,17.02
338514465,9,25.83
340334673,37.02,49.46
336377963,4.36,14.36
337321840,12.09,39.69
338107861,14.84,30.24
339562043,0,25.13
340581368,5.28,12.28
338651936,4.57,15.57
340272588,8.19,18.32
339812552,15.59,28.81
338688558,32.63,41.94
337365008,4,21.64
337097853,9.09,19.99
339917109,6.24,14.75
338481433,21.1,39.74
336807382,12.61,21.66
337236670,17,35.63
340221335,15,31.15
340579229,5,28.07
340440770,7.28,16.99
335709944,20.38,37.32
340177006,40.22,58.32
340335677,25.76,45.47
338704598,10,34.97
335861274,9,31.09
339871857,22.88,41.12
338123845,5.69,12.69
338907817,3.76,13
339871888,19.48,32.72
339668395,5.57,22.91
339097264,0,20.55
339667203,11.43,21.26
335953432,5.8,19.61
336526982,7.98,18.85
336646060,19.7,38.64
339866679,2.18,16.35
340223718,9.96,33.04
340650747,3.66,32.76
340347074,10.92,27.96
337663348,7.86,25.65
340699414,25.83,43.61
340756095,15.3,36.14
340187539,9,26.57
340344099,19.43,37.21
340571912,12.37,23.91
337709957,7.07,17.53
340641777,23.15,48.33
340501083,5.68,13.09
340232899,40.26,62.04
338709489,5.62,27.3
337799406,9.69,28.46
338854599,16.58,31.55
336187539,4.31,17.65
338922873,3.46,21.79
336809255,12,21.76
337485567,4.22,17.96
336152818,24.15,46.01
335740638,21.94,31.55
338665493,24.46,40.24
338065710,53.24,62.7
339966612,4.23,14.61
336544708,13.88,27.28
339531288,10.33,26.37
338868535,10.9,29.17
338548522,3.05,18.36
338080499,7.15,17.86
340363889,78.95,103.17
336611242,10.55,21.11
338891729,14.09,28.87
336212280,17.95,26.12
337405724,10,17
337188352,3.11,14.02
339883480,13.23,28.52
338066308,2.69,10.88
337219597,20,45.69
336600064,3.02,10.02
339198418,22.93,42.35
336752415,5,13.57
338058559,25.93,39.07
338556480,4.57,11.57
335852179,28.03,36.2
337932855,15.77,31.06
339735691,24.11,42.67
336126769,32.04,44.22
336510657,14.91,26.94
339077282,10.86,33.8
335871765,4,19.42
337936857,19.64,40.37
337889825,18.92,34.02
337217521,13.78,26.09
339061444,3.58,13.16
338862631,8.57,26.45
336944129,12.27,29.29
336711820,25.36,33.96
336392617,5.73,13.62
338797844,9.45,16.81
340172430,6.9,14.43
340569859,6.91,23.55
339220495,0,14.64
340474306,5.62,20.34
336660701,10.75,33.04
340417290,22.66,39.04
335934925,4.66,18.79
338018784,13.8,31.09
336290420,6.74,20.54
340320384,2.39,17.39
340668725,20.9,39.18
337344598,10.92,17.92
337399021,2,9.09
336582489,0,7.47
336801815,12.34,19.34
338124534,4.94,12.94
339925418,12.29,30.35
339332419,14.24,25.42
337832528,41.25,50.02
338409565,32.33,50.36
336489261,2.35,11.76
338656255,6.78,13.78
339978517,10.87,24.26
339979689,5.21,12.21
337573606,8.79,32.2
337698508,55.97,87.87
337326807,5,19.31
336962276,40.16,71.27
336435927,3.06,17.48
338521255,16.12,50.54
336780753,7.74,20.3
336711784,8.49,15.49
338365321,9.47,21.87
335891825,45.87,64.66
339113118,49.87,67.05
339904371,13.25,33.94
337305788,3.91,10.91
339163528,6.93,16.11
337185003,4.38,11.53
340521129,9.97,16.97
336778035,9.96,25.43
338092316,15.39,37.28
338879516,3.08,10.08
337006495,8.4,21.16
337277767,8.84,15.84
336647153,20.24,38.58
338421164,2,11.76
340457331,9.58,22.33
337048056,28.66,52.6
336060041,7.5,26.38
336344652,5.43,15.59
337825335,9.3,20.18
340483897,11.76,27.85
337905717,6.55,14.59
338428363,64.01,92.46
335810531,2,11
340400628,14.06,25.75
340444092,15.8,39.97
335857909,2.21,9.31
338865328,16.93,25.73
340204206,23.41,41.35
336219354,30,43.46
340698565,1.88,13.32
336088192,12.56,19.56
336527019,2.69,15.3
340451270,3.72,14.94
340153242,7.96,21.97
337729123,22.53,33.17
340352232,11.74,25.61
339997076,2.5,11.74
336454794,9.89,28.09
336787524,4.22,11.22
338312965,10.65,17.65
339591777,20,34.9
339684337,2,11
335864031,4,18.7
339475241,15.29,35.75
337332527,27.62,43.03
336378312,18.79,25.79
338236308,3,15.6
339716802,15.47,32.45
340610245,20,34.42
337646027,4.58,14.38
340621550,13.88,23.53
336685128,12.13,34.18
337404831,2,9
335716411,9.07,23.4
337691900,4.21,11.21
336074976,5.12,14.54
339186940,6.64,16.43
336160382,13.12,26.81
339443916,66.41,82.68
340618418,30.87,42.33
337110012,29.1,37.39
340193093,4.34,12.31
340752705,4.7,15.17
340344445,11.48,30.31
340605168,31.29,52.83
336808708,2.58,9.58
336793190,4.57,12.11
340491597,10.14,18.06
339708737,19.21,31.89
339173388,3,27.37
339196352,15.02,31.09
338426094,16.71,29.43
335941108,2,9
338450642,9.99,33.8
336591368,33.72,43.97
336222022,6.46,16.43
336476633,20.18,32.53
337584711,9.27,23.23
338469732,21.23,29.95
338323049,26.73,40.59
337081128,48.03,60.09
338709256,7.12,19.11
338279030,9.02,27.41
336018059,12.89,19.89
336805394,3.66,12.04
336751648,13.16,26.45
337084588,63.61,77.81
337641580,2.64,19.05
337061670,28.43,57.97
335968940,29.4,56.01
337880410,20,33.5
336619025,19.59,44.66
337270357,15.39,25.79
336713339,5.26,17.75
337391519,3.07,10.28
339107239,15.38,31.35
336042474,10,17.79
337674321,10.39,31.06
337403569,5.44,15.97
340478886,27.65,39.76
336780184,5,17.93
337366316,7.5,15.86
340633440,6.21,17.18
339571780,31.32,66.85
336138857,33.32,54.52
336617080,23.52,55.59
337677040,20.04,33.93
336027246,2.28,9.28
337404386,6.34,13.34
337263813,0,7
337328306,17.7,32.61
336072622,25.57,36.95
337946863,11.27,24.56
340472332,10.83,22.09
339427163,5.14,12.78
340186617,23.41,39.8
339541726,15.87,26.52
336010575,4.55,13.3
340359125,2.45,9.45
336079415,18.66,34.81
337379946,14.57,21.57
340534931,20,31.96
339456413,2.51,24.22
338448915,33.46,52.5
335869797,6.84,19.89
336201357,5.93,22.29
338042354,15,23.9
338780042,29.62,44.59
336631219,8.12,19.66
335755310,28.11,46.27
336799068,2,9
339866611,17.11,32.78
338081551,18.58,31.74
338123774,4.8,11.8
338326901,10.11,19.45
336061125,10,21.73
337178480,14,33.07
336064126,9.46,21.9
336773802,3.86,10.86
337010992,25.37,60.98
340667995,6.22,17.42
339945643,22.64,36.06
339267256,5.4,18.06
336085767,3,26.27
338441975,14.5,27.88
338476293,23.75,51.8
336347075,34.04,42.75
336959881,11.05,18.05
338257816,3.42,10.42
336160654,4.82,12.72
336084326,28.2,57.03
337311139,49,76.28
336896459,26.67,36.91
336692319,10,18.25
339748834,35.65,47.54
337331804,13.78,26.89
336089169,11.44,30.66
337619643,6.21,16.93
340406901,21.11,38.87
336460597,52.31,81.33
337988854,13.99,27.55
338639380,2.93,10.72
337974658,3.33,13.15
336366026,3.44,21.91
338863863,39.66,81.63
338590286,12.69,30.17
336964535,46.72,76.14
340369414,9.64,24.8
337392278,45.14,55.65
336475166,10,19.15
336687181,10.27,22.84
337363239,13,29.44
339741024,2.81,15.81
337827756,20,27
340490014,11.94,28.13
336034066,12.71,20.43
336088063,8.43,18.02
338102540,7.46,19.93
338919453,1.86,17.45
