BATCH_ID,NUM_DELIVERIES,REGION_ID,WAREHOUSE_ID,SHOPPER_ID,SHOPPER_TENURE,NUM_PRIOR_COMPLETED_BATCHES_SAME_WAREHOUSE
337392903,2,34,161,10545842,beginner,9
339708959,1,34,5,10897641,veteran,281
336027644,2,31,279,11223629,beginner,60
336207068,2,31,38,12565354,new,6
335904970,2,34,5,3790540,veteran,268
338442849,1,34,5,10673290,intermediate,0
337515078,3,34,1487,10363940,veteran,0
337842620,3,31,279,4332415,veteran,50
338004140,1,34,161,9124819,intermediate,49
336676239,2,34,1487,1145275,new,0
337247917,1,34,1487,12644916,new,3
339630616,2,34,5,12074547,new,0
337400074,1,34,38,4319990,veteran,90
335779319,2,31,279,1669020,veteran,311
339004465,1,34,279,10962064,intermediate,34
339306400,1,34,279,8983342,veteran,205
337738565,2,34,161,7705228,beginner,21
339336853,2,31,279,4673386,veteran,183
335942770,2,34,5,10376453,intermediate,68
336135955,2,34,5,12811235,new,1
336749089,2,34,1487,7709064,beginner,1
339841613,3,34,161,2681963,veteran,310
336431480,2,34,279,9626843,intermediate,103
336601776,1,34,161,10674922,beginner,16
335949644,1,31,5,8429341,beginner,79
338734511,1,34,38,12760224,new,1
336795273,2,34,5,10009767,beginner,114
336594015,1,31,1487,3906647,veteran,0
338526735,2,34,5,7504395,intermediate,102
339479155,2,34,5,4226094,veteran,361
336113970,2,31,5,12022277,beginner,38
337643680,3,34,1487,10263843,intermediate,0
338897868,2,34,38,12675129,new,9
336971225,2,31,38,10214963,beginner,18
337275024,2,34,279,12837657,new,1
338704839,1,34,1487,12764365,new,4
340458412,1,34,38,11986619,beginner,12
336469483,1,31,5,12582407,new,0
340697853,2,31,279,9208151,veteran,110
340162790,1,34,161,955908,intermediate,95
340769158,2,31,5,10216013,intermediate,209
340371368,2,34,5,10905909,veteran,72
340325761,1,34,1487,12415485,beginner,8
337530175,1,34,1487,12031752,beginner,0
337663348,2,31,279,4484315,veteran,88
340365112,2,34,5,315940,veteran,946
338089663,2,34,38,9249771,intermediate,117
336378235,1,34,279,1479919,veteran,538
337927912,2,34,1487,6137845,veteran,0
335873061,1,34,5,7301930,veteran,211
338618877,1,31,279,892267,veteran,615
338820601,2,31,38,11929718,beginner,19
338119967,2,31,279,2617513,veteran,325
340610255,1,34,1487,11392156,new,4
338553743,1,31,1487,8307601,intermediate,2
340735930,1,31,38,12613701,new,3
338801373,3,34,161,1569119,veteran,420
338026058,1,34,38,6669888,beginner,8
338016470,1,34,38,12282776,beginner,55
338920482,1,34,161,12770913,new,4
339167651,1,31,38,12839289,new,5
336011399,2,34,5,10440476,beginner,3
335852115,1,34,5,9423725,veteran,290
337378456,2,34,279,11084353,intermediate,9
336737645,1,34,279,11767261,new,10
336693836,1,34,38,11808909,intermediate,44
336374435,2,34,279,12526474,beginner,15
339864589,2,31,279,9017839,intermediate,98
336719452,1,31,161,12206215,intermediate,32
337716848,2,31,5,9559234,veteran,73
337721496,2,31,5,9148014,intermediate,172
337903937,1,31,38,6715812,intermediate,1
338518221,1,31,1487,3354316,veteran,4
337344454,1,34,5,12501634,new,6
338585839,2,34,5,10582623,beginner,32
339878009,2,31,38,11971962,new,7
338729762,1,31,5,12246737,new,11
340555842,1,34,1487,12732333,new,0
338857378,2,31,279,12610133,new,11
338896151,1,34,1487,8367993,new,3
338111943,2,34,5,4396315,veteran,500
337104723,2,34,161,9543324,beginner,7
336133040,1,31,38,11746255,intermediate,69
335952228,1,34,279,10038165,beginner,25
337148493,1,31,5,9045624,beginner,51
338799412,1,31,279,12024418,intermediate,45
337322827,2,34,1487,6631296,intermediate,2
340367173,3,31,279,8871134,intermediate,71
337943739,1,31,38,12732030,new,3
340725014,1,34,1487,7650983,intermediate,4
338607938,1,34,1487,10059751,beginner,0
336986701,1,34,38,9051012,veteran,120
336199198,2,34,38,7394547,new,13
336809656,1,31,5,9220491,intermediate,79
340685807,2,31,38,11307685,new,3
340553713,1,34,5,9085862,veteran,151
339188626,2,31,38,8151524,new,10
338001510,2,31,38,12043897,beginner,14
338110693,2,31,5,8956557,intermediate,13
335887134,1,34,38,8928101,new,11
336615801,1,31,38,3032353,veteran,567
336517818,3,34,279,9555834,beginner,21
338442033,2,31,5,9971235,intermediate,248
335860123,1,31,5,3101203,veteran,910
339269958,1,34,161,7307509,intermediate,84
337090916,1,34,5,10306518,beginner,46
337173352,1,34,1487,12811439,new,1
336178475,2,34,5,9026473,veteran,143
336658940,1,34,1487,11742462,intermediate,0
337175594,2,34,38,12261252,new,9
339004609,1,34,1487,12261252,new,3
336650654,3,34,279,8304135,new,5
337735843,1,31,5,9107187,intermediate,71
335906463,1,34,279,6691080,veteran,226
336166322,2,31,5,7884069,veteran,197
337740090,2,34,279,12046309,intermediate,29
338280196,1,31,1487,4799381,beginner,2
340572194,2,34,279,6665194,veteran,235
338598877,1,34,1487,12460684,new,0
338493056,2,31,38,12154595,new,15
337294498,2,34,5,9890442,veteran,177
336467662,2,31,5,9199726,intermediate,164
336554031,1,34,38,12122350,beginner,18
336786177,2,34,38,12091916,beginner,11
338450765,2,34,279,7944798,new,9
336529507,2,31,5,12750920,new,4
338023437,1,34,279,9738763,intermediate,84
339491557,1,34,38,7933478,intermediate,44
337596026,1,34,38,7872067,veteran,179
336719466,2,31,5,10933653,new,12
337407081,2,31,161,10084758,new,6
335953621,2,34,161,12016140,intermediate,31
339992680,1,34,38,12889999,new,0
336204789,1,34,38,9271795,veteran,160
337666467,2,34,38,11101863,intermediate,162
340732700,2,31,5,10178676,intermediate,56
337149279,2,34,1487,12583858,new,0
336589985,1,31,1487,8754700,intermediate,0
337241143,1,34,161,11013012,beginner,0
340151326,1,34,38,3430085,veteran,146
336381353,1,34,38,7671092,veteran,177
337518076,3,31,279,10861345,intermediate,91
336561582,2,31,5,8450833,beginner,16
336738426,2,34,5,12266054,beginner,5
337871558,2,34,161,11730308,beginner,13
337795129,3,34,279,12578524,new,10
340095382,2,31,1487,3334245,veteran,3
338546248,2,31,5,10027439,intermediate,190
338757652,1,31,5,10027439,intermediate,191
338090383,1,34,5,9236909,veteran,388
336815089,1,34,38,10917259,intermediate,14
338807639,2,34,38,8548869,veteran,39
337402590,2,34,161,12469983,new,4
336010590,1,31,38,12148304,new,1
336594121,1,31,38,12179722,new,8
339004728,1,34,1487,6525122,intermediate,0
340752059,1,34,5,3399257,veteran,1048
337689046,2,34,38,3049297,veteran,264
340325664,2,34,5,10675574,intermediate,92
337646123,1,34,1487,12378037,new,2
336677639,1,34,38,11278118,beginner,21
338554416,1,34,1487,11958120,new,1
338900043,1,31,1487,12701004,new,1
336568390,2,34,38,8964668,veteran,117
337397038,1,31,5,7830136,veteran,533
338073739,3,34,38,11730713,new,2
338558615,1,34,1487,12823140,new,1
338070218,1,31,38,7615161,veteran,304
336971293,1,34,161,12892388,new,0
339641623,2,34,5,10974010,intermediate,45
338473517,2,34,5,6659820,veteran,416
338774628,1,31,279,1668492,veteran,319
339618400,1,31,1487,12744542,new,1
337744685,1,34,38,12623857,new,11
336533777,2,31,5,10108629,intermediate,18
338628042,1,34,38,9883236,beginner,22
336035806,1,34,161,8531421,intermediate,48
339748628,2,31,161,12725582,new,3
336582534,1,34,1487,12730416,new,0
338645282,1,31,5,11620668,intermediate,47
339176735,1,34,1487,8919392,beginner,0
338763751,1,31,279,9271272,intermediate,85
338821338,1,34,5,2798437,veteran,148
337969386,2,34,279,10166334,intermediate,25
336794758,2,34,279,3997733,veteran,75
338201612,1,34,1487,11059894,intermediate,3
337758185,2,31,5,12787173,new,1
337549336,1,31,38,12339921,beginner,31
340432358,2,34,5,12460064,new,6
340184785,2,31,279,10735483,veteran,133
337824364,2,31,5,12284305,intermediate,32
336810559,1,31,38,8904613,veteran,129
338333828,2,31,279,12445707,beginner,19
336727860,1,34,1487,10370276,beginner,0
335865530,2,31,5,3428754,veteran,392
337183783,2,31,5,7514463,intermediate,208
336185422,1,34,5,3209756,veteran,594
340217100,1,34,38,789260,veteran,338
338828253,1,34,38,692920,veteran,494
337255846,2,34,5,9461184,new,1
338799618,2,31,5,10671764,beginner,39
336811973,1,34,38,10067403,beginner,12
336783919,2,34,5,11497222,intermediate,171
336692319,1,34,5,7864114,veteran,267
337395152,1,34,5,1042072,new,0
340299235,2,34,5,9615735,veteran,166
336650153,1,31,1487,11603319,intermediate,2
337390617,2,31,279,6150276,veteran,158
339708803,2,34,161,7995863,veteran,131
340566523,1,34,1487,7283842,beginner,4
336800668,2,34,5,10140435,intermediate,45
336949964,1,34,1487,11681033,intermediate,2
336475892,2,34,5,9423725,veteran,292
338403144,1,31,1487,12529197,new,0
339447359,1,34,38,11014359,intermediate,174
336794647,2,31,279,2554868,veteran,368
338112440,2,34,279,12707722,new,4
338512033,2,31,5,11266312,intermediate,79
335948555,2,31,5,12385309,beginner,8
338010374,1,34,1487,12581976,new,0
337121652,2,31,5,9982628,veteran,392
336551003,3,31,279,11730853,beginner,27
339681498,1,31,1487,8854840,new,1
336479332,2,31,5,7616105,veteran,682
337645311,3,34,279,12347232,beginner,24
339993022,2,31,38,1276764,veteran,398
336634514,1,34,1487,12680049,new,1
339503071,1,31,1487,11045664,new,4
336220894,1,31,279,8095609,intermediate,29
337241287,1,34,161,3507082,veteran,72
337053257,2,31,279,630060,veteran,140
339618676,2,34,5,9732691,beginner,25
338462099,1,34,5,1286759,veteran,485
337786386,3,34,161,10509372,intermediate,14
335999725,1,31,5,7652854,veteran,302
338123504,1,31,38,8432823,veteran,124
336499294,3,31,279,6574156,veteran,94
335788258,1,34,161,12805126,new,2
339611687,1,31,1487,10061814,new,1
338585687,1,34,5,12661608,new,2
338772650,2,34,279,12046309,intermediate,30
340603188,3,34,279,12152937,beginner,21
338793331,2,34,1487,2252266,beginner,0
337158908,2,31,279,9368621,intermediate,31
337485567,1,34,1487,3461567,veteran,1
339975342,1,34,38,12576069,new,0
337392876,2,34,5,11544320,intermediate,58
336768173,1,31,161,12561290,new,27
335740638,1,31,279,10557405,intermediate,99
336602861,2,31,1487,10661047,beginner,1
337856147,1,31,38,4408070,intermediate,117
337645328,1,34,1487,8306867,veteran,1
336208116,1,34,38,10340105,veteran,75
336457062,2,31,5,9115214,intermediate,227
336679709,2,34,5,8641415,intermediate,286
338264123,1,34,38,11820027,intermediate,25
335863725,2,31,5,9387935,intermediate,208
336880741,1,31,279,6674959,veteran,260
336187539,1,34,5,2696,veteran,30
340129291,1,34,1487,12539744,beginner,7
335903800,1,31,279,10323740,intermediate,147
338727134,2,34,5,10306518,beginner,51
335980416,1,34,5,9350331,veteran,87
340451211,2,31,38,10330609,intermediate,74
337176271,1,34,1487,9975553,intermediate,3
335978438,2,31,5,12728387,new,2
337249525,2,31,5,10625553,intermediate,71
339938305,1,34,1487,12261252,new,5
337061777,2,31,5,9880373,intermediate,93
338548680,3,34,279,4606793,new,0
335843073,1,34,38,12642755,new,14
338595323,1,31,38,11496158,beginner,6
337155255,1,34,5,10948750,veteran,157
339934403,2,31,279,904348,intermediate,54
338798038,2,34,279,2540824,new,0
338538458,1,34,5,9526555,veteran,183
338068875,2,31,279,12314929,new,4
339605653,1,34,38,2195427,veteran,229
338404907,2,31,279,8712512,intermediate,84
337309433,1,34,1487,12860323,new,0
337222079,1,31,38,11446054,new,1
338894666,2,34,38,11104524,intermediate,36
337404561,1,34,38,4215926,veteran,101
338015736,1,34,5,4215926,veteran,48
338830683,3,31,161,10284071,veteran,87
336219341,1,34,161,4283069,veteran,245
337795005,2,34,5,12373710,beginner,20
338592268,2,34,5,784528,veteran,321
338044405,1,34,161,6089516,beginner,25
338027708,1,34,161,3534979,intermediate,52
335918650,1,34,1487,9026473,veteran,0
336460172,1,31,5,9893590,veteran,274
337284429,1,34,38,755282,veteran,710
338757736,1,34,1487,10082856,intermediate,0
340465582,3,34,161,7819174,beginner,17
336082262,1,34,279,9676028,veteran,146
338415882,1,34,38,3700278,veteran,176
337179056,1,31,161,11755734,beginner,44
338581848,2,31,5,9798033,intermediate,143
336467964,1,31,5,7546130,veteran,347
337684726,2,34,5,10676376,veteran,214
336213992,1,34,161,9512155,beginner,31
337030594,1,31,38,9948871,intermediate,67
335926857,2,34,5,11987100,beginner,24
338433360,2,31,38,4226866,new,20
337180565,1,34,5,243279,intermediate,67
337679571,1,31,279,12755016,new,3
337113783,2,34,161,12887320,new,1
338536293,1,34,1487,9572288,intermediate,1
340763078,2,34,38,12091916,beginner,15
336759786,2,34,5,4271637,veteran,185
337052258,2,31,5,12493598,beginner,25
339716544,1,34,1487,12397319,new,0
336800690,1,31,5,12825983,new,0
336069750,2,31,5,12116578,beginner,43
337981237,1,34,5,10812869,intermediate,32
335803706,1,34,1487,9223106,beginner,0
338053824,1,34,161,11476759,beginner,12
338102540,1,34,5,3629181,beginner,8
339842249,1,31,38,12057794,beginner,17
336652762,1,34,5,12332188,beginner,15
337369558,2,31,279,2876635,intermediate,82
336946339,1,34,161,6305915,intermediate,28
339994978,1,34,38,9627766,intermediate,12
339919803,1,34,279,12691117,new,13
339887174,1,31,38,2521388,intermediate,130
337773189,2,34,5,9036375,intermediate,12
336203360,1,34,38,11745625,beginner,19
338394862,1,31,38,1039291,veteran,246
338475882,2,31,5,10411081,beginner,96
336999915,2,31,1487,8902085,new,0
339475193,1,34,5,6465298,veteran,97
339930950,1,31,279,4332415,veteran,52
340485675,1,31,38,7771290,veteran,255
338998578,1,31,1487,12278126,beginner,1
337382872,2,34,5,2403687,veteran,383
335901708,1,34,38,11104188,intermediate,33
340555743,2,34,38,12603488,beginner,16
340541873,2,34,38,9831057,intermediate,17
339755723,1,34,38,8950094,intermediate,94
336219310,1,34,38,7705228,beginner,17
336160018,1,31,1487,12076446,beginner,0
336644259,1,31,279,10753124,beginner,32
338898128,1,31,279,7855752,veteran,126
340739949,1,34,5,11698918,intermediate,135
336679556,2,34,161,11501633,intermediate,44
337904665,1,31,5,12789778,new,1
340627330,2,31,5,6272914,veteran,57
336937540,1,34,279,9799022,intermediate,33
336685188,2,31,5,8589957,intermediate,37
337260242,1,34,161,8699344,intermediate,14
336220667,1,31,38,12716159,new,2
336125653,2,34,5,10419725,intermediate,46
338751012,2,34,5,11836573,beginner,51
337048235,2,34,5,8782873,intermediate,111
336208964,1,31,279,8807732,beginner,14
338921883,1,31,279,11773175,new,8
337176181,1,31,279,7523326,beginner,29
337728025,1,31,5,9202934,intermediate,223
337112016,1,31,1487,12149202,beginner,1
337148577,1,31,5,12615968,new,3
340697733,1,31,279,12625911,new,10
340764722,2,34,5,8168271,intermediate,154
336958480,3,34,279,4635372,veteran,304
337344601,2,34,38,9361704,intermediate,140
337346801,1,31,5,11206380,beginner,11
340142754,1,34,161,7979732,new,0
337707473,1,31,5,11628612,beginner,12
340155368,1,34,161,2980008,veteran,1595
340576256,2,34,5,11645279,beginner,48
340749643,1,31,38,8062751,intermediate,54
338207902,1,34,1487,7631491,new,2
337033808,2,34,38,8727580,new,5
336653683,1,31,1487,8904613,veteran,1
339652255,3,34,161,8682100,veteran,126
339692530,1,34,279,11545992,intermediate,33
340797199,2,31,1487,9210051,beginner,13
339560560,1,31,1487,9085484,intermediate,1
336218612,2,34,279,391877,veteran,55
337856634,2,34,279,1340608,veteran,116
338910010,2,34,279,11554861,beginner,19
340073972,1,34,279,11767261,beginner,15
338323049,2,34,38,11122409,veteran,120
338721191,1,31,38,11577111,intermediate,99
340576556,2,34,5,673215,veteran,252
340505050,2,31,279,12806196,new,0
336149871,1,31,1487,10924387,new,0
340404792,2,34,5,9000746,intermediate,55
337968692,1,34,1487,12788278,new,2
336063732,1,34,279,9570770,intermediate,44
335889244,1,31,38,9037793,intermediate,24
336556794,2,34,161,10547627,intermediate,30
337376194,2,34,5,9688769,beginner,8
337229166,1,34,1487,6617784,veteran,5
336935085,1,34,38,4341435,veteran,140
336467882,2,31,5,12725503,new,2
339295026,3,34,38,12836587,new,0
335860362,2,31,5,2554868,veteran,1239
340364073,1,34,5,10143610,new,10
338763972,2,34,5,6138789,veteran,385
338382246,1,31,279,4515835,intermediate,49
337716420,1,31,38,12324293,beginner,41
337781137,2,31,5,8918022,intermediate,58
336027307,1,34,161,1328375,intermediate,79
338469226,1,34,5,11681033,intermediate,44
338903340,2,34,279,4503974,beginner,15
336814406,1,34,161,12819385,new,7
337285443,1,31,279,10373924,intermediate,76
336727784,2,34,1487,12728245,new,1
340637528,2,31,5,9678197,new,29
337223887,2,34,38,12421992,beginner,13
336182572,2,34,5,9423725,veteran,291
336438197,2,31,279,11624820,veteran,293
335690514,2,34,279,12767664,new,6
339471348,2,31,5,12151430,beginner,4
336485336,1,34,38,11877619,beginner,41
338364099,2,34,279,12388096,beginner,18
337856700,2,34,5,4796848,veteran,497
339405817,1,31,1487,12766522,new,1
339583340,2,31,38,9267512,beginner,32
335607828,1,31,38,9754018,beginner,9
336317694,3,34,279,10982362,intermediate,106
338909792,1,34,38,12838440,new,0
336007389,1,34,1487,9712159,intermediate,0
339496408,2,31,279,11578110,beginner,45
338921805,1,31,279,12627157,new,11
337601394,1,31,38,11073987,beginner,19
335981563,1,34,5,7939626,veteran,78
337861239,2,31,5,8077293,intermediate,208
340725475,1,31,279,12565283,new,14
336209982,2,34,5,10331254,new,0
336696000,1,31,1487,4643894,new,0
340356663,2,34,5,4615739,veteran,39
337852066,1,31,1487,3296982,intermediate,1
336949894,1,31,1487,11835235,new,1
338014718,1,34,1487,9477967,new,0
336058424,1,34,5,4530938,intermediate,95
337371756,1,31,161,10150300,veteran,435
335747055,1,34,38,7614933,veteran,93
337773029,1,34,1487,2323216,veteran,4
336591369,2,34,279,3182131,veteran,76
338010538,2,34,5,3209756,veteran,602
338725636,2,34,38,9281834,veteran,185
336152743,2,31,279,9775917,beginner,11
339365459,1,34,161,10936285,veteran,86
337343114,1,34,38,9281834,veteran,179
335890588,2,34,5,6665194,veteran,148
335871806,1,31,1487,12578959,beginner,0
339365758,2,34,38,11638072,veteran,69
336715865,2,34,5,10795477,intermediate,81
336754784,1,34,161,8482247,new,1
336881318,1,34,1487,10724687,intermediate,1
336587219,1,31,279,12864361,new,1
